Deal_ID,Region,Customer_Segment,Deal_Stage,Lead_Source,Engagement_Score,Deal_Creation_Date,Deal_Closure_Date,Deal_Size,MRR,ARR,Salesperson
OPP-973,EMEA,Commercial,Proposal Sent,Marketing Campaign,4.71,2023-02-27,2024-06-22,24514.33,2042.86,24514.33,EMEA-Commercial-3
OPP-974,EMEA,Commercial,Proposal Sent,Inbound,7.19,2023-11-09,2024-01-14,20865.55,1738.8,20865.55,EMEA-Commercial-1
OPP-975,EMEA,Commercial,Proposal Sent,Outbound,8.77,2024-08-04,2025-06-12,15492.8,1291.07,15492.8,EMEA-Commercial-2
OPP-976,EMEA,Commercial,Negotiation,Outbound,9.87,2024-01-22,2024-11-22,21665.47,1805.46,21665.47,EMEA-Commercial-2
OPP-977,EMEA,Commercial,Closed Won,Inbound,7.08,2023-12-11,2024-12-27,29313.47,2442.79,29313.47,EMEA-Commercial-1
OPP-978,EMEA,Commercial,Qualified,Marketing Campaign,2.82,2024-10-12,,19165.68,1597.14,19165.68,EMEA-Commercial-2
OPP-979,EMEA,Commercial,Closed Won,Outbound,3.59,2023-02-18,2025-05-04,34678.74,2889.89,34678.74,EMEA-Commercial-2
OPP-980,EMEA,Commercial,Negotiation,Marketing Campaign,7.46,2024-08-15,2024-12-21,35115.08,2926.26,35115.08,EMEA-Commercial-1
OPP-981,EMEA,Commercial,Proposal Sent,Outbound,4.84,2023-12-22,,21834.12,1819.51,21834.12,EMEA-Commercial-2
OPP-982,EMEA,Commercial,Proposal Sent,Event,4.9,2024-07-06,2025-05-29,31288.42,2607.37,31288.42,EMEA-Commercial-1
OPP-983,EMEA,Commercial,Negotiation,Outbound,7.87,2023-07-04,,25057.52,2088.13,25057.52,EMEA-Commercial-2
OPP-984,EMEA,Commercial,Proposal Sent,Inbound,5.49,2024-11-07,,30696.1,2558.01,30696.1,EMEA-Commercial-3
OPP-985,EMEA,Commercial,Proposal Sent,Marketing Campaign,5.79,2024-09-21,,33555.2,2796.27,33555.2,EMEA-Commercial-3
OPP-986,EMEA,Commercial,Closed Won,Partner,1.54,2023-07-25,2023-11-30,37670.9,3139.24,37670.9,EMEA-Commercial-2
OPP-987,EMEA,Commercial,Negotiation,Event,8.6,2024-02-25,2023-06-12,21009.35,1750.78,21009.35,EMEA-Commercial-3
OPP-988,EMEA,Commercial,Closed Won,Inbound,3.58,2023-06-14,2024-05-29,30848.19,2570.68,30848.19,EMEA-Commercial-3
OPP-989,EMEA,Commercial,Qualified,Inbound,3.21,2023-11-14,2025-07-13,25146.65,2095.55,25146.65,EMEA-Commercial-2
OPP-990,EMEA,Commercial,Closed Won,Inbound,3.45,2023-01-30,2024-08-22,25550.48,2129.21,25550.48,EMEA-Commercial-2
OPP-991,EMEA,Commercial,Qualified,Event,9.67,2024-05-12,,31466.77,2622.23,31466.77,EMEA-Commercial-2
OPP-992,EMEA,Commercial,Closed Won,Inbound,3.68,2023-03-07,,16383.18,1365.27,16383.18,EMEA-Commercial-1
OPP-993,EMEA,Commercial,Proposal Sent,Partner,1.81,2023-05-24,2025-11-21,25175.17,2097.93,25175.17,EMEA-Commercial-1
OPP-994,EMEA,Commercial,Proposal Sent,Event,9.55,2024-06-21,2023-08-04,38323.39,3193.62,38323.39,EMEA-Commercial-1
OPP-995,EMEA,Commercial,Qualified,Event,3.96,2024-08-21,,20951.92,1745.99,20951.92,EMEA-Commercial-1
OPP-996,EMEA,Commercial,Negotiation,Marketing Campaign,2.96,2023-04-20,2024-08-16,35146.04,2928.84,35146.04,EMEA-Commercial-2
OPP-997,EMEA,Commercial,Qualified,Outbound,5.41,2024-01-19,2023-09-20,25986.89,2165.57,25986.89,EMEA-Commercial-3
OPP-998,EMEA,Commercial,Proposal Sent,Partner,9.67,2023-05-29,2025-02-23,22912.25,1909.35,22912.25,EMEA-Commercial-2
OPP-999,EMEA,Commercial,Qualified,Marketing Campaign,6.45,2024-11-09,,35534.13,2961.18,35534.13,EMEA-Commercial-2
OPP-1000,EMEA,Commercial,Closed Won,Partner,3.28,2024-01-29,2025-02-13,16366.81,1363.9,16366.81,EMEA-Commercial-2
OPP-1001,EMEA,Commercial,Negotiation,Outbound,3.13,2024-03-29,2025-04-15,37578.93,3131.58,37578.93,EMEA-Commercial-2
OPP-1002,EMEA,Commercial,Closed Won,Inbound,9.43,2023-08-30,2023-12-26,38187.69,3182.31,38187.69,EMEA-Commercial-2
OPP-1003,EMEA,Commercial,Negotiation,Event,7.9,2024-02-21,,37897.27,3158.11,37897.27,EMEA-Commercial-2
OPP-1004,EMEA,Commercial,Qualified,Event,5.43,2024-02-27,,21850.91,1820.91,21850.91,EMEA-Commercial-3
OPP-1005,EMEA,Commercial,Proposal Sent,Marketing Campaign,1.9,2023-06-14,2025-12-03,23318.06,1943.17,23318.06,EMEA-Commercial-3
OPP-1006,EMEA,Commercial,Proposal Sent,Partner,5.93,2023-12-01,2023-03-29,16659.18,1388.27,16659.18,EMEA-Commercial-2
OPP-1007,EMEA,Commercial,Negotiation,Inbound,4.99,2024-10-18,2025-05-01,34049.39,2837.45,34049.39,EMEA-Commercial-2
OPP-1008,EMEA,Commercial,Proposal Sent,Outbound,2.0,2023-09-13,2023-10-25,20001.88,1666.82,20001.88,EMEA-Commercial-2
OPP-1009,EMEA,Commercial,Negotiation,Event,3.87,2024-05-04,,36174.01,3014.5,36174.01,EMEA-Commercial-2
OPP-1010,EMEA,Commercial,Qualified,Outbound,3.95,2023-10-16,2025-05-29,18337.75,1528.15,18337.75,EMEA-Commercial-1
OPP-1011,EMEA,Commercial,Proposal Sent,Outbound,8.51,2024-08-07,2023-03-20,24189.99,2015.83,24189.99,EMEA-Commercial-3
OPP-1012,EMEA,Commercial,Negotiation,Partner,9.16,2024-04-18,2024-01-12,38077.81,3173.15,38077.81,EMEA-Commercial-3
OPP-1013,EMEA,Commercial,Negotiation,Partner,2.34,2024-01-12,2023-09-29,16244.57,1353.71,16244.57,EMEA-Commercial-2
OPP-1014,EMEA,Commercial,Proposal Sent,Event,9.35,2024-11-20,2024-05-05,15352.87,1279.41,15352.87,EMEA-Commercial-1
OPP-1015,EMEA,Commercial,Qualified,Event,8.04,2023-10-22,,32839.09,2736.59,32839.09,EMEA-Commercial-1
OPP-1016,EMEA,Commercial,Proposal Sent,Inbound,2.94,2023-10-17,,24551.84,2045.99,24551.84,EMEA-Commercial-2
OPP-1017,EMEA,Commercial,Qualified,Event,1.26,2023-09-26,2025-08-12,19734.08,1644.51,19734.08,EMEA-Commercial-3
OPP-1018,EMEA,Commercial,Proposal Sent,Partner,5.12,2023-01-11,2024-11-24,37683.21,3140.27,37683.21,EMEA-Commercial-3
OPP-1019,EMEA,Commercial,Proposal Sent,Inbound,4.45,2024-03-09,,39359.98,3280.0,39359.98,EMEA-Commercial-1
OPP-1020,EMEA,Commercial,Qualified,Inbound,4.0,2023-08-29,2025-01-26,21405.64,1783.8,21405.64,EMEA-Commercial-2
OPP-1021,EMEA,Commercial,Closed Won,Marketing Campaign,6.38,2023-02-16,2025-11-30,39918.49,3326.54,39918.49,EMEA-Commercial-3
OPP-1022,EMEA,Commercial,Proposal Sent,Outbound,4.34,2024-07-26,2024-02-03,30491.45,2540.95,30491.45,EMEA-Commercial-2
OPP-1023,EMEA,Commercial,Proposal Sent,Marketing Campaign,8.9,2023-05-16,2025-07-06,21507.29,1792.27,21507.29,EMEA-Commercial-2
OPP-1024,EMEA,Commercial,Qualified,Inbound,2.15,2023-10-15,,18544.89,1545.41,18544.89,EMEA-Commercial-3
OPP-1025,EMEA,Commercial,Qualified,Event,6.52,2023-09-28,2025-07-12,38155.93,3179.66,38155.93,EMEA-Commercial-1
OPP-1026,EMEA,Commercial,Proposal Sent,Marketing Campaign,7.87,2023-06-04,2025-07-21,37316.8,3109.73,37316.8,EMEA-Commercial-1
OPP-1027,EMEA,Commercial,Qualified,Inbound,1.32,2023-09-24,2025-09-14,16330.55,1360.88,16330.55,EMEA-Commercial-3
OPP-1028,EMEA,Commercial,Closed Lost,Marketing Campaign,1.37,2024-01-01,,25910.75,2159.23,25910.75,EMEA-Commercial-1
OPP-1029,EMEA,Commercial,Proposal Sent,Inbound,7.48,2023-06-01,2023-08-11,29021.36,2418.45,29021.36,EMEA-Commercial-3
OPP-1030,EMEA,Commercial,Qualified,Event,7.75,2023-10-07,2024-04-10,20093.34,1674.44,20093.34,EMEA-Commercial-3
OPP-1031,EMEA,Commercial,Closed Lost,Outbound,6.14,2024-03-02,,29588.68,2465.72,29588.68,EMEA-Commercial-2
OPP-1032,EMEA,Commercial,Proposal Sent,Inbound,3.96,2023-10-19,2023-10-08,21153.94,1762.83,21153.94,EMEA-Commercial-3
OPP-1033,EMEA,Commercial,Proposal Sent,Marketing Campaign,8.53,2023-06-07,2025-08-31,24854.25,2071.19,24854.25,EMEA-Commercial-2
OPP-1034,EMEA,Commercial,Negotiation,Outbound,9.6,2024-08-31,2024-12-06,35767.48,2980.62,35767.48,EMEA-Commercial-3
OPP-1035,EMEA,Commercial,Negotiation,Marketing Campaign,3.92,2024-08-05,2023-05-11,39244.26,3270.36,39244.26,EMEA-Commercial-2
OPP-1036,EMEA,Commercial,Qualified,Event,7.69,2024-07-14,,35038.95,2919.91,35038.95,EMEA-Commercial-3
OPP-1037,EMEA,Commercial,Proposal Sent,Inbound,9.69,2024-02-13,2024-04-02,24534.77,2044.56,24534.77,EMEA-Commercial-2
OPP-1038,EMEA,Commercial,Negotiation,Inbound,7.77,2024-10-31,2024-10-04,19073.52,1589.46,19073.52,EMEA-Commercial-1
OPP-1039,EMEA,Commercial,Proposal Sent,Event,3.79,2024-12-02,2025-02-05,27271.13,2272.59,27271.13,EMEA-Commercial-2
OPP-1040,EMEA,Commercial,Closed Won,Outbound,5.41,2024-02-02,2025-06-16,31638.01,2636.5,31638.01,EMEA-Commercial-2
OPP-1041,EMEA,Commercial,Proposal Sent,Outbound,2.68,2024-10-07,2023-04-24,17255.56,1437.96,17255.56,EMEA-Commercial-3
OPP-1042,EMEA,Commercial,Closed Lost,Partner,6.83,2024-12-31,2025-11-11,27833.54,2319.46,27833.54,EMEA-Commercial-3
OPP-1043,EMEA,Commercial,Negotiation,Inbound,5.21,2023-03-23,,28181.97,2348.5,28181.97,EMEA-Commercial-3
OPP-1044,EMEA,Commercial,Qualified,Inbound,9.13,2023-09-12,2024-09-28,26940.28,2245.02,26940.28,EMEA-Commercial-3
OPP-1045,EMEA,Commercial,Proposal Sent,Marketing Campaign,5.62,2024-06-06,2023-08-13,29213.39,2434.45,29213.39,EMEA-Commercial-1
OPP-1046,EMEA,Commercial,Negotiation,Event,4.2,2024-08-22,2025-11-28,26616.41,2218.03,26616.41,EMEA-Commercial-3
OPP-1047,EMEA,Commercial,Negotiation,Outbound,8.08,2024-02-07,2025-06-02,15406.72,1283.89,15406.72,EMEA-Commercial-3
OPP-1048,EMEA,Commercial,Qualified,Outbound,5.09,2024-11-17,2024-07-27,36918.88,3076.57,36918.88,EMEA-Commercial-2
OPP-1049,EMEA,Commercial,Closed Won,Event,2.9,2023-03-22,,23533.36,1961.11,23533.36,EMEA-Commercial-1
OPP-1050,EMEA,Commercial,Closed Won,Inbound,5.81,2023-01-06,2023-02-28,30101.32,2508.44,30101.32,EMEA-Commercial-1
OPP-1051,EMEA,Commercial,Proposal Sent,Partner,8.82,2024-09-08,,19293.38,1607.78,19293.38,EMEA-Commercial-3
OPP-1052,EMEA,Commercial,Closed Won,Partner,7.22,2024-12-07,2024-10-12,22570.0,1880.83,22570.0,EMEA-Commercial-1
OPP-1053,EMEA,Commercial,Qualified,Inbound,8.34,2024-12-13,,17190.88,1432.57,17190.88,EMEA-Commercial-2
OPP-1054,EMEA,Commercial,Qualified,Partner,6.85,2024-03-22,,36475.3,3039.61,36475.3,EMEA-Commercial-3
OPP-1055,EMEA,Commercial,Proposal Sent,Inbound,7.93,2023-06-01,2023-03-17,36454.73,3037.89,36454.73,EMEA-Commercial-2
OPP-1056,EMEA,Commercial,Closed Won,Partner,5.01,2024-05-11,2025-08-09,17911.47,1492.62,17911.47,EMEA-Commercial-1
OPP-1057,EMEA,Commercial,Qualified,Outbound,8.5,2023-02-22,2023-08-30,29630.66,2469.22,29630.66,EMEA-Commercial-3
OPP-1058,EMEA,Commercial,Negotiation,Marketing Campaign,8.64,2024-08-15,2024-09-18,30760.25,2563.35,30760.25,EMEA-Commercial-2
OPP-1059,EMEA,Commercial,Proposal Sent,Outbound,7.52,2024-11-25,,15925.43,1327.12,15925.43,EMEA-Commercial-2
OPP-1060,EMEA,Commercial,Qualified,Inbound,1.17,2024-08-13,2023-06-11,36690.85,3057.57,36690.85,EMEA-Commercial-2
OPP-1061,EMEA,Commercial,Negotiation,Event,2.05,2024-09-29,,21696.22,1808.02,21696.22,EMEA-Commercial-2
OPP-1062,EMEA,Commercial,Negotiation,Inbound,3.59,2023-07-16,2025-07-17,23669.1,1972.42,23669.1,EMEA-Commercial-3
OPP-1063,EMEA,Commercial,Qualified,Marketing Campaign,4.05,2024-09-08,,20802.58,1733.55,20802.58,EMEA-Commercial-2
OPP-1064,EMEA,Commercial,Proposal Sent,Event,7.51,2024-02-04,,32879.98,2740.0,32879.98,EMEA-Commercial-2
OPP-1065,EMEA,Commercial,Negotiation,Partner,8.16,2023-06-15,2024-09-01,35827.02,2985.58,35827.02,EMEA-Commercial-1
OPP-1066,EMEA,Commercial,Qualified,Outbound,2.56,2023-06-10,2023-08-26,32267.44,2688.95,32267.44,EMEA-Commercial-3
OPP-1067,EMEA,Commercial,Closed Won,Outbound,3.11,2024-07-24,2023-03-10,34837.06,2903.09,34837.06,EMEA-Commercial-1
OPP-1068,EMEA,Commercial,Qualified,Partner,2.57,2024-05-30,2023-06-11,23969.67,1997.47,23969.67,EMEA-Commercial-3
OPP-1069,EMEA,Commercial,Qualified,Inbound,6.06,2024-05-13,2024-12-28,23443.37,1953.61,23443.37,EMEA-Commercial-3
OPP-1070,EMEA,Commercial,Negotiation,Event,6.01,2023-06-04,,34622.15,2885.18,34622.15,EMEA-Commercial-2
OPP-1071,EMEA,Commercial,Negotiation,Inbound,1.45,2024-03-24,,36842.39,3070.2,36842.39,EMEA-Commercial-1
OPP-1072,EMEA,Commercial,Negotiation,Marketing Campaign,8.03,2024-09-16,,39066.18,3255.51,39066.18,EMEA-Commercial-2
OPP-1073,EMEA,Commercial,Closed Won,Inbound,1.95,2024-10-07,2024-03-27,38684.59,3223.72,38684.59,EMEA-Commercial-1
OPP-1074,EMEA,Commercial,Qualified,Inbound,4.97,2024-06-02,2023-08-23,37774.64,3147.89,37774.64,EMEA-Commercial-2
OPP-1075,EMEA,Commercial,Proposal Sent,Event,2.11,2023-07-26,2025-06-01,18857.39,1571.45,18857.39,EMEA-Commercial-2
OPP-1076,EMEA,Commercial,Qualified,Event,5.26,2023-10-21,2023-07-25,34230.48,2852.54,34230.48,EMEA-Commercial-3
OPP-1077,EMEA,Commercial,Negotiation,Outbound,6.66,2023-09-09,2025-06-13,21650.39,1804.2,21650.39,EMEA-Commercial-1
OPP-1078,EMEA,Commercial,Qualified,Outbound,9.26,2024-04-14,,34680.39,2890.03,34680.39,EMEA-Commercial-3
OPP-1079,EMEA,Commercial,Negotiation,Marketing Campaign,4.98,2023-01-11,,27903.88,2325.32,27903.88,EMEA-Commercial-2
OPP-1080,EMEA,Commercial,Qualified,Inbound,4.61,2023-06-18,2025-04-16,27933.72,2327.81,27933.72,EMEA-Commercial-1
OPP-1081,EMEA,Commercial,Negotiation,Partner,9.12,2023-03-01,,33979.81,2831.65,33979.81,EMEA-Commercial-3
OPP-1082,EMEA,Commercial,Negotiation,Event,9.75,2024-03-05,2024-10-16,39501.18,3291.76,39501.18,EMEA-Commercial-1
OPP-1083,EMEA,Commercial,Proposal Sent,Inbound,8.44,2024-06-24,2023-11-28,33038.78,2753.23,33038.78,EMEA-Commercial-1
OPP-1084,EMEA,Commercial,Proposal Sent,Inbound,5.9,2024-09-25,2025-01-08,32507.38,2708.95,32507.38,EMEA-Commercial-2
OPP-1085,EMEA,Commercial,Negotiation,Outbound,2.78,2023-11-05,2024-12-17,37191.87,3099.32,37191.87,EMEA-Commercial-1
OPP-1086,EMEA,Commercial,Negotiation,Event,5.68,2024-07-07,2023-08-10,24749.84,2062.49,24749.84,EMEA-Commercial-2
OPP-1087,EMEA,Commercial,Proposal Sent,Inbound,6.72,2023-01-24,2024-07-14,27791.79,2315.98,27791.79,EMEA-Commercial-1
OPP-1088,EMEA,Commercial,Negotiation,Partner,9.88,2023-04-24,,21033.49,1752.79,21033.49,EMEA-Commercial-1
OPP-1089,EMEA,Commercial,Qualified,Outbound,2.11,2024-10-28,,36039.59,3003.3,36039.59,EMEA-Commercial-3
OPP-1090,EMEA,Commercial,Proposal Sent,Inbound,4.05,2023-08-30,,26218.42,2184.87,26218.42,EMEA-Commercial-3
OPP-1091,EMEA,Commercial,Proposal Sent,Event,6.65,2024-06-30,,39725.0,3310.42,39725.0,EMEA-Commercial-2
OPP-1092,EMEA,Commercial,Qualified,Partner,8.34,2024-08-09,2025-03-15,20845.95,1737.16,20845.95,EMEA-Commercial-1
OPP-1093,EMEA,Commercial,Qualified,Inbound,6.24,2024-01-05,2023-11-28,27991.67,2332.64,27991.67,EMEA-Commercial-1
OPP-1094,EMEA,Commercial,Closed Won,Inbound,1.56,2023-05-14,2025-08-02,32791.01,2732.58,32791.01,EMEA-Commercial-3
OPP-1095,EMEA,Commercial,Negotiation,Outbound,6.03,2024-02-09,,16951.82,1412.65,16951.82,EMEA-Commercial-1
OPP-1096,EMEA,Commercial,Negotiation,Marketing Campaign,7.2,2024-05-16,,29607.59,2467.3,29607.59,EMEA-Commercial-2
OPP-1097,EMEA,Commercial,Qualified,Outbound,5.36,2024-04-13,2025-12-18,25423.06,2118.59,25423.06,EMEA-Commercial-3
OPP-1098,EMEA,Commercial,Qualified,Inbound,5.26,2023-06-10,,36581.79,3048.48,36581.79,EMEA-Commercial-3
OPP-1099,EMEA,Commercial,Closed Lost,Partner,4.68,2023-05-04,2024-09-16,24233.3,2019.44,24233.3,EMEA-Commercial-1
OPP-1100,EMEA,Commercial,Qualified,Outbound,9.92,2023-11-07,2023-03-30,16007.05,1333.92,16007.05,EMEA-Commercial-2
OPP-1101,EMEA,Commercial,Qualified,Outbound,1.44,2023-11-09,,34780.09,2898.34,34780.09,EMEA-Commercial-1
OPP-1102,EMEA,Commercial,Closed Won,Outbound,2.1,2023-12-24,2023-05-03,20389.54,1699.13,20389.54,EMEA-Commercial-1
OPP-1103,EMEA,Commercial,Proposal Sent,Outbound,9.1,2024-01-22,2023-10-30,25439.38,2119.95,25439.38,EMEA-Commercial-1
OPP-1104,EMEA,Commercial,Proposal Sent,Outbound,5.05,2024-04-04,2024-11-28,34048.78,2837.4,34048.78,EMEA-Commercial-1
OPP-1105,EMEA,Commercial,Negotiation,Partner,4.49,2024-02-09,2023-05-05,17232.87,1436.07,17232.87,EMEA-Commercial-3
OPP-1106,EMEA,Commercial,Closed Won,Partner,6.81,2023-06-19,,38951.99,3246.0,38951.99,EMEA-Commercial-1
OPP-1107,EMEA,Commercial,Negotiation,Partner,6.05,2023-05-07,2023-07-25,29299.87,2441.66,29299.87,EMEA-Commercial-1
OPP-1108,EMEA,Commercial,Negotiation,Outbound,1.48,2024-08-06,2025-10-02,19810.67,1650.89,19810.67,EMEA-Commercial-1
OPP-1109,EMEA,Commercial,Qualified,Partner,5.79,2023-01-20,2024-03-28,27565.97,2297.16,27565.97,EMEA-Commercial-1
OPP-1110,EMEA,Commercial,Negotiation,Event,5.0,2024-06-30,2025-05-03,21132.17,1761.01,21132.17,EMEA-Commercial-3
OPP-1111,EMEA,Commercial,Proposal Sent,Marketing Campaign,4.06,2023-07-04,2024-11-11,29722.33,2476.86,29722.33,EMEA-Commercial-3
OPP-1112,EMEA,Commercial,Qualified,Marketing Campaign,5.88,2023-10-20,2024-07-08,24550.27,2045.86,24550.27,EMEA-Commercial-1
OPP-1113,EMEA,Commercial,Qualified,Marketing Campaign,7.11,2023-03-02,2024-11-28,34207.62,2850.64,34207.62,EMEA-Commercial-2
OPP-1114,EMEA,Commercial,Negotiation,Inbound,1.89,2023-05-26,2024-11-25,19536.45,1628.04,19536.45,EMEA-Commercial-2
OPP-1115,EMEA,Commercial,Closed Won,Event,1.47,2023-09-03,,21448.36,1787.36,21448.36,EMEA-Commercial-2
OPP-1116,EMEA,Commercial,Proposal Sent,Event,4.47,2023-04-28,2024-11-13,29650.73,2470.89,29650.73,EMEA-Commercial-1
OPP-1117,EMEA,Commercial,Proposal Sent,Outbound,4.67,2023-08-28,,26620.59,2218.38,26620.59,EMEA-Commercial-2
OPP-1118,EMEA,Commercial,Proposal Sent,Outbound,1.91,2024-07-22,2023-10-16,15465.57,1288.8,15465.57,EMEA-Commercial-3
OPP-1119,EMEA,Commercial,Proposal Sent,Inbound,6.72,2023-07-28,,22615.32,1884.61,22615.32,EMEA-Commercial-1
OPP-1120,EMEA,Commercial,Proposal Sent,Inbound,3.21,2024-03-09,,18559.18,1546.6,18559.18,EMEA-Commercial-2
OPP-1121,EMEA,Commercial,Qualified,Event,9.65,2024-09-27,2024-01-09,28878.81,2406.57,28878.81,EMEA-Commercial-3
OPP-1122,EMEA,Commercial,Closed Won,Outbound,6.38,2024-11-27,2025-01-20,15013.57,1251.13,15013.57,EMEA-Commercial-2
OPP-1123,EMEA,Commercial,Qualified,Event,3.53,2023-06-15,,36060.97,3005.08,36060.97,EMEA-Commercial-3
OPP-1124,EMEA,Commercial,Proposal Sent,Outbound,2.11,2023-05-24,,29077.04,2423.09,29077.04,EMEA-Commercial-1
OPP-1125,EMEA,Commercial,Closed Won,Inbound,5.54,2023-11-22,,39970.53,3330.88,39970.53,EMEA-Commercial-3
OPP-1126,EMEA,Commercial,Negotiation,Marketing Campaign,7.37,2023-10-07,2024-11-20,38635.21,3219.6,38635.21,EMEA-Commercial-1
OPP-1127,EMEA,Commercial,Proposal Sent,Outbound,1.14,2024-12-09,2023-02-05,23540.75,1961.73,23540.75,EMEA-Commercial-2
OPP-1128,EMEA,Commercial,Qualified,Inbound,2.56,2024-07-23,,30219.67,2518.31,30219.67,EMEA-Commercial-3
OPP-1129,EMEA,Commercial,Negotiation,Outbound,8.09,2024-10-26,2023-04-05,32582.49,2715.21,32582.49,EMEA-Commercial-2
OPP-1130,EMEA,Commercial,Closed Won,Outbound,2.11,2024-01-21,,37314.3,3109.53,37314.3,EMEA-Commercial-3
OPP-1131,EMEA,Commercial,Qualified,Event,7.27,2023-01-09,2025-02-28,23949.14,1995.76,23949.14,EMEA-Commercial-1
OPP-1132,EMEA,Commercial,Proposal Sent,Inbound,1.18,2023-10-15,2025-02-02,38406.2,3200.52,38406.2,EMEA-Commercial-1
OPP-1133,EMEA,Commercial,Closed Won,Partner,8.28,2023-08-15,2025-11-08,19787.79,1648.98,19787.79,EMEA-Commercial-2
OPP-1134,EMEA,Commercial,Qualified,Outbound,7.34,2024-09-12,2024-03-08,39182.41,3265.2,39182.41,EMEA-Commercial-2
OPP-1135,EMEA,Commercial,Negotiation,Inbound,3.5,2024-05-27,2024-03-03,39606.59,3300.55,39606.59,EMEA-Commercial-3
OPP-1136,EMEA,Commercial,Proposal Sent,Partner,6.09,2023-03-08,2023-06-14,31495.96,2624.66,31495.96,EMEA-Commercial-2
OPP-1137,EMEA,Commercial,Closed Won,Event,8.93,2023-10-08,2023-03-20,18185.77,1515.48,18185.77,EMEA-Commercial-2
OPP-1138,EMEA,Commercial,Negotiation,Outbound,3.28,2024-07-27,,39798.78,3316.57,39798.78,EMEA-Commercial-1
OPP-1139,EMEA,Commercial,Proposal Sent,Partner,6.85,2023-11-27,2025-05-14,15048.87,1254.07,15048.87,EMEA-Commercial-3
OPP-1140,EMEA,Commercial,Negotiation,Outbound,4.25,2023-02-14,,21850.89,1820.91,21850.89,EMEA-Commercial-2
OPP-1141,EMEA,Commercial,Qualified,Outbound,5.04,2023-01-06,2024-12-17,20613.71,1717.81,20613.71,EMEA-Commercial-1
OPP-1142,EMEA,Commercial,Proposal Sent,Inbound,7.64,2024-12-07,2023-07-03,17045.22,1420.44,17045.22,EMEA-Commercial-1
OPP-1143,EMEA,Commercial,Qualified,Inbound,1.57,2024-10-02,2025-10-10,37924.88,3160.41,37924.88,EMEA-Commercial-3
OPP-1144,EMEA,Commercial,Qualified,Event,9.42,2023-09-14,2025-09-27,25798.72,2149.89,25798.72,EMEA-Commercial-2
OPP-1145,EMEA,Commercial,Proposal Sent,Inbound,4.0,2023-08-31,,20958.98,1746.58,20958.98,EMEA-Commercial-1
OPP-1146,EMEA,Commercial,Negotiation,Event,6.63,2024-08-15,2023-06-05,34393.74,2866.14,34393.74,EMEA-Commercial-2
OPP-1147,EMEA,Commercial,Proposal Sent,Event,7.24,2023-05-11,2025-07-25,37917.86,3159.82,37917.86,EMEA-Commercial-3
OPP-1148,EMEA,Commercial,Negotiation,Outbound,1.92,2023-02-27,2024-09-26,16369.72,1364.14,16369.72,EMEA-Commercial-1
OPP-1149,EMEA,Commercial,Proposal Sent,Partner,4.7,2024-09-05,,36248.23,3020.69,36248.23,EMEA-Commercial-1
OPP-1150,EMEA,Commercial,Proposal Sent,Outbound,4.85,2024-09-27,2024-12-27,30600.2,2550.02,30600.2,EMEA-Commercial-2
OPP-1151,EMEA,Commercial,Negotiation,Inbound,5.65,2024-08-24,2023-08-30,31273.04,2606.09,31273.04,EMEA-Commercial-2
OPP-1152,EMEA,Commercial,Negotiation,Outbound,8.57,2024-08-09,2025-12-09,15307.21,1275.6,15307.21,EMEA-Commercial-2
OPP-1153,EMEA,Commercial,Proposal Sent,Partner,5.0,2023-09-06,2023-05-02,21407.15,1783.93,21407.15,EMEA-Commercial-3
OPP-1154,EMEA,Commercial,Proposal Sent,Outbound,9.64,2024-01-02,2023-11-26,16512.28,1376.02,16512.28,EMEA-Commercial-3
OPP-1155,EMEA,Commercial,Proposal Sent,Inbound,4.32,2023-01-09,2023-11-24,18685.23,1557.1,18685.23,EMEA-Commercial-2
OPP-1156,EMEA,Commercial,Proposal Sent,Event,8.73,2024-03-08,2024-03-17,16432.94,1369.41,16432.94,EMEA-Commercial-2
OPP-1157,EMEA,Commercial,Qualified,Inbound,2.7,2024-05-02,2025-09-15,31013.87,2584.49,31013.87,EMEA-Commercial-3
OPP-1158,EMEA,Commercial,Proposal Sent,Outbound,9.67,2024-09-22,2024-12-05,29994.06,2499.51,29994.06,EMEA-Commercial-2
OPP-1159,EMEA,Commercial,Proposal Sent,Event,1.38,2023-08-13,,19057.0,1588.08,19057.0,EMEA-Commercial-2
OPP-1160,EMEA,Commercial,Negotiation,Outbound,2.92,2024-05-07,,30969.18,2580.76,30969.18,EMEA-Commercial-1
OPP-1161,EMEA,Commercial,Proposal Sent,Partner,2.85,2023-07-08,,38814.71,3234.56,38814.71,EMEA-Commercial-1
OPP-1162,EMEA,Commercial,Qualified,Outbound,5.99,2023-05-26,2024-03-05,15168.13,1264.01,15168.13,EMEA-Commercial-1
OPP-1163,EMEA,Commercial,Closed Won,Outbound,9.78,2023-07-23,2024-01-23,30783.36,2565.28,30783.36,EMEA-Commercial-3
OPP-1164,EMEA,Commercial,Qualified,Inbound,8.63,2023-09-09,2023-03-17,20473.63,1706.14,20473.63,EMEA-Commercial-3
OPP-1165,EMEA,Commercial,Qualified,Inbound,8.48,2023-05-21,2023-09-16,19401.94,1616.83,19401.94,EMEA-Commercial-3
OPP-1166,EMEA,Commercial,Qualified,Outbound,4.33,2024-01-17,2025-07-08,23459.58,1954.97,23459.58,EMEA-Commercial-1
